filename,folder,Group,Timeline,ecDNA,MIA_total
H2170_HIGH_HER2_G1_2501_91_Merge.tif,FACS_241119,High,G1,157,54
H2170_HIGH_HER2_G1_2501_52_Merge.tif,FACS_241119,High,G1,324,213
H2170_LOW_HER2_G0_2411_55_Merge.tif,FACS_241119,Low,G0,95,49
H2170_LOW_HER2_G1_2501_109_Merge.tif,FACS_241119,Low,G1,99,26
H2170_TOTAL_HER2_G2_2502_115_Merge.tif,FACS_241119,Post sort control,G2,166,77
H2170_LOW_HER2_G1_2501_103_Merge.tif,FACS_241119,Low,G1,145,59
H2170_HIGH_HER2_G2_2502_27_Merge.tif,FACS_241119,High,G2,677,378
H2170_HIGH_HER2_G0_2411_38_Merge.tif,FACS_241119,High,G0,438,357
H2170_HIGH_HER2_G1_2501_96_Merge.tif,FACS_241119,High,G1,424,244
H2170_LOW_HER2_G0_2411_71B_Merge.tif,FACS_241119,Low,G0,187,86
H2170_TOTAL_HER2_G1_2501_41_Merge.tif,FACS_241119,Post sort control,G1,101,35
H2170_HIGH_HER2_G0_2411_7_Merge.tif,FACS_241119,High,G0,303,101
H2170_LOW_HER2_G1_2501_5_Merge.tif,FACS_241119,Low,G1,143,14
H2170_LOW_HER2_G1_2501_51_Merge.tif,FACS_241119,Low,G1,63,14
H2170_TOTAL_HER2_G2_2502_84_Merge.tif,FACS_241119,Post sort control,G2,232,66
H2170_LOW_HER2_G1_2501_6_Merge.tif,FACS_241119,Low,G1,94,30
H2170_TOTAL_HER2_G1_2501_6_Merge.tif,FACS_241119,Post sort control,G1,107,54
H2170_HIGH_HER2_G1_2501_54_Merge.tif,FACS_241119,High,G1,292,231
H2170_LOW_HER2_G1_2501_15A_Merge.tif,FACS_241119,Low,G1,292,119
H2170_TOTAL_HER2_G2_2502_98_Merge.tif,FACS_241119,Post sort control,G2,188,128
H2170_LOW_HER2_G0_2411_4_Merge.tif,FACS_241119,Low,G0,225,46
H2170_HIGH_HER2_G1_2501_34_Merge.tif,FACS_241119,High,G1,501,108
H2170_TOTAL_HER2_G0_2411_128A_Merge.tif,FACS_241119,Post sort control,G0,286,25
H2170_TOTAL_HER2_G2_2502_65_Merge.tif,FACS_241119,Post sort control,G2,124,110
H2170_TOTAL_HER2_G1_2501_130_Merge.tif,FACS_241119,Post sort control,G1,67,32
H2170_TOTAL_HER2_G0_2411_113_Merge.tif,FACS_241119,Post sort control,G0,505,202
H2170_HIGH_HER2_G0_2411_120_Merge.tif,FACS_241119,High,G0,761,492
H2170_HIGH_HER2_G0_2411_1_Merge.tif,FACS_241119,High,G0,322,66
H2170_LOW_HER2_G0_2411_24_Merge.tif,FACS_241119,Low,G0,136,21
H2170_LOW_HER2_G0_2411_51_Merge.tif,FACS_241119,Low,G0,111,36
H2170_TOTAL_HER2_G1_2501_17A_Merge.tif,FACS_241119,Post sort control,G1,145,29
